,Serial_Number,Restaurant_Name,Location_Name,Category_Name,Address,City,Current_Demerits,Current_Grade,Date_Current,Inspection_Date,Inspection_Type,Inspection_Demerits,Inspection_Grade,Inspection_Result,Violations,Location_1,ObjectId,Latitude,Longitude,latitude,longitude
2499,DAYZMGEVS,ARK PRODUCTION DISHROOM,ARK @ NY NY,Special Kitchen,3790 S Las Vegas Blvd,Las Vegas,0,A,2019-10-04T00:00:00.000Z,2019-10-04T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,2930.0,"(36.1022287,115.1745851)",313375,0.0,0.0,36.10223,115.17459
2500,DA2P1GUAJ,MOB CITY PIZZA,VIOLAS TAVERN & GAMING AND MOB CITY PIZZA,Restaurant,4485 S JONES,Las Vegas,0,A,2019-10-04T00:00:00.000Z,2019-10-04T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.1075559,115.2257416)",313377,0.0,0.0,36.10756,115.22574
2501,DAEQYKDNR,Foothill High School Student Store,Foothill High School,Snack Bar,800 College Dr,Henderson,3,A,2019-10-04T00:00:00.000Z,2019-10-04T00:00:00.000Z,Routine Inspection,3,A,'A' Grade,215.0,"(36.0032546,114.9658032)",313379,0.0,0.0,36.00325,114.9658
2502,DAHHX05NF,LA TAQUERIA,LA TAQUERIA,Restaurant,3480 S MARYLAND Pkwy 104,Las Vegas,0,A,2019-10-04T00:00:00.000Z,2019-10-04T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,2930.0,"(36.1254047,115.1371668)",313380,0.0,0.0,36.1254,115.13717
2503,DAKN06IRS,7-Eleven #23192 - Deli,7-Eleven Food Store #23192 D,Snack Bar,5808 Boulder Hwy,Las Vegas,0,A,2019-10-04T00:00:00.000Z,2019-10-04T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,2930.0,"(36.0961439,115.0463664)",313382,0.0,0.0,36.09614,115.04637
2504,DAAH7RMOS,ARIA BANQUET KITCHEN GRILL,CITY CENTER Residences,Special Kitchen,3730 S Las Vegas Blvd,Las Vegas,0,A,2019-10-04T00:00:00.000Z,2019-10-04T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,2930.0,"(36.1073485,115.1765836)",313384,0.0,0.0,36.10735,115.17658
2505,DAIQF1LI4,JIN MEE BUFFET,JIN MEE COMMERCIAL CENTER,Buffet,953 E Sahara Ave E9,Las Vegas,0,A,2019-10-04T00:00:00.000Z,2019-10-04T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.143672,115.1409598)",313388,0.0,0.0,36.14367,115.14096
2506,DATTFTMEG,PT'S GOLD - RESTAURANT,PT'S GOLD,Restaurant,10520 S LAS VEGAS Blvd,Las Vegas,0,A,2019-10-04T00:00:00.000Z,2019-10-04T00:00:00.000Z,Re-inspection,0,A,'A' Grade,,"(35.99867,115.17248)",313391,0.0,0.0,35.99867,115.17248
2507,DAIK8BMY9,Wild Wild West Employee Dining Room,WILD WILD WEST CASINO,Restaurant,3330 W Tropicana Ave,Las Vegas,0,A,2019-10-31T00:00:00.000Z,2019-10-31T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,2930.0,"(36.1016875,115.1849824)",313397,0.0,0.0,36.10169,115.18498
2508,DABANGR1X,CIPRIANI RESTAURANT - PASTRY KITCHEN,CIPRIANI @ WYNN,Special Kitchen,3131 S LAS VEGAS,Las Vegas,0,A,2019-10-31T00:00:00.000Z,2019-10-31T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.1262,115.16527)",313398,0.0,0.0,36.1262,115.16527
2509,DAGHY2C1B,CUT & TASTE CATERING,CUT & TASTE CATERING,Caterer,2053 E PAMA Ln,Las Vegas,0,A,2019-10-31T00:00:00.000Z,2019-10-31T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.06582,115.12405)",313401,0.0,0.0,36.06582,115.12405
2510,DABMJWKIO,CUT & TASTE WAREWASH AND STORAGE,CUT & TASTE CATERING,Special Kitchen,2053 E PAMA Ln,Las Vegas,3,A,2019-10-31T00:00:00.000Z,2019-10-31T00:00:00.000Z,Routine Inspection,3,A,'A' Grade,212.0,"(36.06582,115.12405)",313402,0.0,0.0,36.06582,115.12405
2511,DAZGAXO8B,TMA - UC42 UP CON CHICKEN/GRILL FRONT POS,LEVY @ T-MOBILE ARENA,Special Kitchen,3780 S LAS VEGAS,Las Vegas,5,A,2019-10-31T00:00:00.000Z,2019-10-31T00:00:00.000Z,Routine Inspection,5,A,'A' Grade,202.0,"(36.1026669,115.1782075)",313403,0.0,0.0,36.10267,115.17821
2512,DAQSBL8SX,CIPRIANI RESTAURANT LOUNGE,CIPRIANI @ WYNN,Bar / Tavern,3131 S LAS VEGAS,Las Vegas,0,A,2019-10-31T00:00:00.000Z,2019-10-31T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.1262,115.16527)",313404,0.0,0.0,36.1262,115.16527
2513,DAHNUCKY3,SIN SAVEUR,SIN SAVEUR,Restaurant,8490 W Desert Inn Rd,Las Vegas,0,A,2019-10-31T00:00:00.000Z,2019-10-31T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.1303393,115.2763745)",313406,0.0,0.0,36.13034,115.27637
2514,DA1943081,Levy Restaurant @ LVMS Nhra Drag Strip N,Levy Restaurants @ LVMS,Restaurant,7000 N Las Vegas Blvd,Las Vegas,3,A,2019-10-31T00:00:00.000Z,2019-10-31T00:00:00.000Z,Routine Inspection,3,A,'A' Grade,2955.0,"(36.2729348,115.0110197)",313409,0.0,0.0,36.27293,115.01102
2515,DAYERFWHW,Sonic Drive In,Sonic Drive In,Restaurant,6301 W Lake Mead Blvd,Las Vegas,0,A,2019-10-31T00:00:00.000Z,2019-10-31T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,2930.0,"(36.195437,115.2307366)",313410,0.0,0.0,36.19544,115.23074
2516,DAETF10WS,TMA - UC40 UP CON BAR,LEVY @ T-MOBILE ARENA,Bar / Tavern,3780 S LAS VEGAS,Las Vegas,0,A,2019-10-31T00:00:00.000Z,2019-10-31T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.1026669,115.1782075)",313414,0.0,0.0,36.10267,115.17821
2517,DA9GG0E4C,THE MOSAIC THEATER AND LOUNGE ENTRANCE BAR,THE MOSAIC THEATER AND LOUNGE,Bar / Tavern,3765 S LAS VEGAS STE G,Las Vegas,3,A,2019-10-31T00:00:00.000Z,2019-10-31T00:00:00.000Z,Routine Inspection,3,A,'A' Grade,215.0,"(36.10501,115.17223)",313415,0.0,0.0,36.10501,115.17223
2518,DARIAWQLO,MCCARRAN STARBUCKS PRE SECURITY T3,McCarran Host International,Restaurant,5757 Wayne Newton Blvd,Las Vegas,3,A,2019-10-31T00:00:00.000Z,2019-10-31T00:00:00.000Z,Routine Inspection,3,A,'A' Grade,2955.0,"(36.0838937,115.1537166)",313416,0.0,0.0,36.08389,115.15372
2519,DALWTD8TI,ROSATIS PIZZA BAR,ROSATIS PIZZA,Bar / Tavern,7380 S EASTERN Ave 110,Las Vegas,0,A,2019-10-31T00:00:00.000Z,2019-10-31T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.0559061,115.1163475)",313418,0.0,0.0,36.05591,115.11635
2520,DADH7R0TK,TMA - UC42 UP CON CHICKEN/GRILL FRONT BAR,LEVY @ T-MOBILE ARENA,Special Kitchen,3780 S LAS VEGAS,Las Vegas,5,A,2019-10-31T00:00:00.000Z,2019-10-31T00:00:00.000Z,Routine Inspection,5,A,'A' Grade,202.0,"(36.1026669,115.1782075)",313419,0.0,0.0,36.10267,115.17821
2521,DAHWIY25K,TURMERIC - RESTAURANT,TURMERIC FLAVORS OF INDIA,Restaurant,700 E FREMONT A,Las Vegas,3,A,2019-10-31T00:00:00.000Z,2019-10-31T00:00:00.000Z,Re-inspection,3,A,'A' Grade,2955.0,"(36.1686418,115.1375464)",313420,0.0,0.0,36.16864,115.13755
2522,DAC8EECTJ,ARA MB ARENA BAR 206,ARAMARK @ MANDALAY BAY,Bar / Tavern,3950 S LAS VEGAS Blvd,Las Vegas,3,A,2019-10-31T00:00:00.000Z,2019-10-31T00:00:00.000Z,Routine Inspection,3,A,'A' Grade,215.0,"(36.0930659,115.1778316)",313421,0.0,0.0,36.09307,115.17783
2523,DAKSTS00L,LULU HAWAIIAN BBQ #5,LULU HAWAIIAN BBQ,Restaurant,2900 BICENTENNIAL Pkwy,Henderson,3,A,2019-10-31T00:00:00.000Z,2019-10-31T00:00:00.000Z,Re-inspection,3,A,'A' Grade,2955.0,"(35.9412799,115.1171536)",313427,0.0,0.0,35.94128,115.11715
2524,DAW7ZRLN8,THE MOSAIC THEATER AND LOUNGE PATIO BAR,THE MOSAIC THEATER AND LOUNGE,Bar / Tavern,3765 S LAS VEGAS STE G,Las Vegas,0,A,2019-10-31T00:00:00.000Z,2019-10-31T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.10501,115.17223)",313433,0.0,0.0,36.10501,115.17223
2525,DAAEZ7CSK,THE MOSAIC THEATER AND LOUNGE MAIN BAR,THE MOSAIC THEATER AND LOUNGE,Bar / Tavern,3765 S LAS VEGAS STE G,Las Vegas,0,A,2019-10-31T00:00:00.000Z,2019-10-31T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.10501,115.17223)",313434,0.0,0.0,36.10501,115.17223
2526,DAES8M95I,ARA MB ARENA YELLOW BAR,ARAMARK @ MANDALAY BAY,Bar / Tavern,3950 S LAS VEGAS Blvd,Las Vegas,0,A,2019-10-31T00:00:00.000Z,2019-10-31T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,2930.0,"(36.0930659,115.1778316)",313437,0.0,0.0,36.09307,115.17783
2527,DAKGSJT3F,SIGNATURE TOWER 2 HOT PREP DELI,"SIGNATURE @ MGM GRAND, THE",Meat/Poultry/Seafood,145 E Harmon Ave,Las Vegas,0,A,2019-10-31T00:00:00.000Z,2019-10-31T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.1060128,115.1667809)",313439,0.0,0.0,36.10601,115.16678
2528,DAEK1UQUS,Saffron Flavors of India - Bar,Saffron Flavors of India,Bar / Tavern,4450 N Tenaya Way S120,Las Vegas,0,A,2019-10-31T00:00:00.000Z,2019-10-31T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.2418763,115.2511543)",313440,0.0,0.0,36.24188,115.25115
2529,DAAVNHPCS,CANNERY CARVE PRIME RIB - BAR,Cannery Hotel & Casino,Bar / Tavern,2121 E Craig Rd,North Las Vegas,3,A,2019-10-31T00:00:00.000Z,2019-10-31T00:00:00.000Z,Routine Inspection,3,A,'A' Grade,2955.0,"(36.23855,115.1190876)",313441,0.0,0.0,36.23855,115.11909
2530,DAML1UZNI,CIPRIANI RESTAURANT - PIZZA STATION & PREP,CIPRIANI @ WYNN,Special Kitchen,3131 S LAS VEGAS,Las Vegas,0,A,2019-10-31T00:00:00.000Z,2019-10-31T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.1262,115.16527)",313445,0.0,0.0,36.1262,115.16527
2531,DAY7XCG2V,CHINA A GO GO,CHINA A GO GO,Restaurant,5060 BOULDER Hwy 125,Las Vegas,0,A,2019-10-31T00:00:00.000Z,2019-10-31T00:00:00.000Z,Re-inspection,0,A,'A' Grade,,"(36.1109463,115.0634191)",313448,0.0,0.0,36.11095,115.06342
2532,DA0RICC95,Saffron Flavors of India,Saffron Flavors of India,Restaurant,4450 N Tenaya Way S120,Las Vegas,0,A,2019-10-31T00:00:00.000Z,2019-10-31T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,2930.0,"(36.2418763,115.2511543)",313452,0.0,0.0,36.24188,115.25115
2533,DA0GB5VGE,THE MOSAIC THEATER AND LOUNGE STAR LOUNGE,THE MOSAIC THEATER AND LOUNGE,Bar / Tavern,3765 S LAS VEGAS STE G,Las Vegas,0,A,2019-10-31T00:00:00.000Z,2019-10-31T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.10501,115.17223)",313454,0.0,0.0,36.10501,115.17223
2534,DABW5VTHE,ROBERTO'S TACO SHOP,ROBERTO'S TACO SHOP,Restaurant,7790 S JONES Blvd,Las Vegas,0,A,2019-10-31T00:00:00.000Z,2019-10-31T00:00:00.000Z,Re-inspection,0,A,'A' Grade,,"(36.04773,115.2249)",313456,0.0,0.0,36.04773,115.2249
2535,DAOMZ9PE5,TMA - UC42 UP CON CHICKEN/GRILL CONCESSIONS,LEVY @ T-MOBILE ARENA,Snack Bar,3780 S LAS VEGAS,Las Vegas,0,A,2019-10-31T00:00:00.000Z,2019-10-31T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.1026669,115.1782075)",313457,0.0,0.0,36.10267,115.17821
2536,DAUIPSOXL,TURMERIC - DOWNSTAIRS BAR,TURMERIC FLAVORS OF INDIA,Bar / Tavern,700 E FREMONT A,Las Vegas,0,A,2019-10-31T00:00:00.000Z,2019-10-31T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,2912.0,"(36.1686418,115.1375464)",313458,0.0,0.0,36.16864,115.13755
2537,DAND95SLS,CIPRIANI RESTAURANT,CIPRIANI @ WYNN,Restaurant,3131 S LAS VEGAS,Las Vegas,0,A,2019-10-31T00:00:00.000Z,2019-10-31T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.1262,115.16527)",313459,0.0,0.0,36.1262,115.16527
2538,DAOR6XZL7,SIGNATURE TOWER 2 COLD PREP DELI,"SIGNATURE @ MGM GRAND, THE",Meat/Poultry/Seafood,145 E Harmon Ave,Las Vegas,0,A,2019-10-31T00:00:00.000Z,2019-10-31T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.1060128,115.1667809)",313461,0.0,0.0,36.10601,115.16678
2539,DAXOQCRDX,PHO MAI MAI,PHO MAI MAI,Restaurant,2520 E CRAIG,North Las Vegas,3,A,2019-10-30T00:00:00.000Z,2019-10-30T00:00:00.000Z,Re-inspection,3,A,'A' Grade,2909.0,"(36.2406193,115.1164485)",313463,0.0,0.0,36.24062,115.11645
2540,DA8KFKEFS,Indian Springs Jr/Sr High School Kitchen,Indian Springs Jr/Sr Hi School,Institutional Food Service,400 Sky Rd,Indian Springs,0,A,2019-10-30T00:00:00.000Z,2019-10-30T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.5742024,115.6766722)",313464,0.0,0.0,36.5742,115.67667
2541,DACWTMMYU,OUTBACK STEAKHOUSE BAR,OUTBACK STEAKHOUSE #3218 @ CASINO ROYALE,Bar / Tavern,3411 S Las Vegas Blvd,Las Vegas,0,A,2019-10-30T00:00:00.000Z,2019-10-30T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.1206147,115.1719738)",313467,0.0,0.0,36.12061,115.17197
2542,DAZPZANSI,BALLYS LIAISON HOUSE BAR & SUPPORT,BALLY'S GRAND HOTEL,Bar / Tavern,3645 S Las Vegas Blvd,Las Vegas,0,A,2019-10-30T00:00:00.000Z,2019-10-30T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.1142224,115.1708505)",313468,0.0,0.0,36.11422,115.17085
2543,DA976MIFE,WEDGEWOOD REFRESHMENT CART,WEDGEWOOD WEDDING & BANQUET CENTER @ STALLION MOUN,Portable Unit,5500 E FLAMINGO,Las Vegas,0,A,2019-10-30T00:00:00.000Z,2019-10-30T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.1181312,115.0463845)",313475,0.0,0.0,36.11813,115.04638
2544,DAOP6LKPL,CAESARS COLOSSEUM PORT BAR 1,CAESARS PALACE HOTEL & CASINO,Portable Unit,3570 S Las Vegas Blvd,Las Vegas,0,A,2019-10-30T00:00:00.000Z,2019-10-30T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.1161559,115.1750576)",313476,0.0,0.0,36.11616,115.17506
2545,DAZEZDFQO,7-ELEVEN STORE #39606 SNACK BAR,7-ELEVEN STORE #39606,Snack Bar,5095 S DECATUR Blvd,Las Vegas,0,A,2019-10-30T00:00:00.000Z,2019-10-30T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.0976173,115.2088159)",313479,0.0,0.0,36.09762,115.20882
2546,DAZFA0MBT,TGI Friday's Bar #2108,TGI Fridays @ ORLEANS CASINO,Bar / Tavern,4500 W Tropicana Ave,Las Vegas,3,A,2019-10-30T00:00:00.000Z,2019-10-30T00:00:00.000Z,Routine Inspection,3,A,'A' Grade,2955.0,"(36.1010712,115.2016053)",313480,0.0,0.0,36.10107,115.20161
2547,DALFQNRJV,RIKA AREPA EXPRESS,RIKA AREPA EXPRESS,Restaurant,3650 E FLAMINGO Rd 1,Las Vegas,0,A,2019-10-30T00:00:00.000Z,2019-10-30T00:00:00.000Z,Re-inspection,0,A,'A' Grade,,"(36.1158445,115.0954464)",313481,0.0,0.0,36.11584,115.09545
2548,DA5GLU2I0,URTH CAFFE - LOWER LEVEL PREP KITCHEN,URTH CAFFE @ WYNN,Special Kitchen,3131 S LAS VEGAS,Las Vegas,0,A,2019-10-30T00:00:00.000Z,2019-10-30T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,2927.0,"(36.1271069,115.1648303)",313483,0.0,0.0,36.12711,115.16483
2549,DA0XP0JIR,LAS TAPATIAS ICE CREAM #1,LAS TAPATIAS ICE CREAM,Food Trucks / Mobile Vendor,2600 JANSEN Ave,Las Vegas,3,A,2019-10-30T00:00:00.000Z,2019-10-30T00:00:00.000Z,Routine Inspection,3,A,'A' Grade,2909.0,"(36.1821381,115.1152466)",313487,0.0,0.0,36.18214,115.11525
2550,DAAZUQHOC,Las Islitas #2 Restaurant,Las Islitas 2,Restaurant,6831 W Flamingo Rd 6406,Las Vegas,3,A,2019-10-30T00:00:00.000Z,2019-10-30T00:00:00.000Z,Re-inspection,3,A,'A' Grade,216.0,"(36.1140913,115.2414561)",313488,0.0,0.0,36.11409,115.24146
2551,DAEWQMLTJ,BALLYS LIAISON HIP HOP BAR,BALLY'S GRAND HOTEL,Bar / Tavern,3645 S Las Vegas Blvd,Las Vegas,0,A,2019-10-30T00:00:00.000Z,2019-10-30T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.1142224,115.1708505)",313490,0.0,0.0,36.11422,115.17085
2552,DAT00LS4R,Fiesta Henderson Coco Loco Bar,FIESTA HENDERSON,Bar / Tavern,777 W Lake Mead Pkwy,Henderson,3,A,2019-10-30T00:00:00.000Z,2019-10-30T00:00:00.000Z,Routine Inspection,3,A,'A' Grade,2955.0,"(36.0324393,115.0086004)",313493,0.0,0.0,36.03244,115.0086
2553,DAOKMOEL9,CAESARS IN ROOM DINING MAIN KITCHEN,CAESARS PALACE HOTEL & CASINO,Special Kitchen,3570 S Las Vegas Blvd,Las Vegas,0,A,2019-10-30T00:00:00.000Z,2019-10-30T00:00:00.000Z,Re-inspection,0,A,'A' Grade,2926.0,"(36.1161559,115.1750576)",313497,0.0,0.0,36.11616,115.17506
2554,DAGFNMGPY,CLEAVER SPECIAL KITCHEN,CLEAVER,Special Kitchen,3900 PARADISE Rd &D-2,Las Vegas,0,A,2019-10-30T00:00:00.000Z,2019-10-30T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.168916,115.060636)",313502,0.0,0.0,36.16892,115.06064
2555,DA1942535,BURGERIM,BURGERIM,Restaurant,7540 OSO BLANCA Rd 150,Las Vegas,0,A,2019-10-30T00:00:00.000Z,2019-10-30T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.2967459,115.2884813)",313505,0.0,0.0,36.29675,115.28848
2556,DANGV1CV0,BALLYS INDIGO LOUNGE,BALLY'S GRAND HOTEL,Bar / Tavern,3645 S Las Vegas Blvd,Las Vegas,0,A,2019-10-30T00:00:00.000Z,2019-10-30T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.1142224,115.1708505)",313509,0.0,0.0,36.11422,115.17085
2557,DA2XPC1EN,CLEAVER SERVICE BAR,CLEAVER,Bar / Tavern,3900 PARADISE Rd &D-2,Las Vegas,3,A,2019-10-30T00:00:00.000Z,2019-10-30T00:00:00.000Z,Routine Inspection,3,A,'A' Grade,212.0,"(36.168916,115.060636)",313510,0.0,0.0,36.16892,115.06064
2558,DAAIRLQEP,East Las Vegas Communit Center Kitchen,East Las Vegas Community Center,Special Kitchen,250 N Eastern Ave,Las Vegas,0,A,2019-10-30T00:00:00.000Z,2019-10-30T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,2912.0,"(36.165798,115.113897)",313511,0.0,0.0,36.1658,115.1139
2559,DAIRKXIYC,LIFE TIME ATHLETIC TENNIS LOUNGE,LIFE TIME ATHLETIC,Snack Bar,121 CARNEGIE St,Henderson,0,A,2019-10-30T00:00:00.000Z,2019-10-30T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.0217722,115.0938597)",313512,0.0,0.0,36.02177,115.09386
2560,DAFDXF5BS,OUTBACK STEAKHOUSE PREP KITCHEN,OUTBACK STEAKHOUSE #3218 @ CASINO ROYALE,Special Kitchen,3411 S Las Vegas Blvd,Las Vegas,0,A,2019-10-30T00:00:00.000Z,2019-10-30T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,2930.0,"(36.1206147,115.1719738)",313518,0.0,0.0,36.12061,115.17197
2561,DAR97F1BY,OUTBACK STEAKHOUSE EDR,OUTBACK STEAKHOUSE #3218 @ CASINO ROYALE,Restaurant,3411 S Las Vegas Blvd,Las Vegas,0,A,2019-10-30T00:00:00.000Z,2019-10-30T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.1206147,115.1719738)",313519,0.0,0.0,36.12061,115.17197
2562,DA0D8WPSB,MON AMI GABI BAR #2,MON AMI GABI @ PARIS,Bar / Tavern,3655 S Las Vegas Blvd,Las Vegas,0,A,2019-10-30T00:00:00.000Z,2019-10-30T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,2930.0,"(36.1116856,115.1727968)",313524,0.0,0.0,36.11169,115.1728
2563,DAWP0SSJX,GREEN VALLEY RANCH TURFS GRILL RESTAURANT,GREEN VALLEY RANCH,Restaurant,2300 Paseo Verde Pkwy,Henderson,0,A,2019-10-30T00:00:00.000Z,2019-10-30T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.0202484,115.0899679)",313525,0.0,0.0,36.02025,115.08997
2564,DATQOI5IB,"Fertitta, Frank & Victoria Kitchen","Fertitta, Frank & Victoria Middle",Institutional Food Service,9905 W Mesa Vista Ave,Las Vegas,0,A,2019-10-30T00:00:00.000Z,2019-10-30T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.0897468,115.3095236)",313527,0.0,0.0,36.08975,115.30952
2565,DAA7D6ARA,CLEAVER SPECIAL KITCHEN - COOKLINE,CLEAVER,Special Kitchen,3900 PARADISE Rd &D-2,Las Vegas,0,A,2019-10-30T00:00:00.000Z,2019-10-30T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,2927.0,"(36.168916,115.060636)",313529,0.0,0.0,36.16892,115.06064
2566,DA3GNSDM1,CLEAVER RESTAURANT,CLEAVER,Restaurant,3900 PARADISE Rd &D-2,Las Vegas,0,A,2019-10-30T00:00:00.000Z,2019-10-30T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.168916,115.060636)",313530,0.0,0.0,36.16892,115.06064
2567,DABY0BPD1,Buffalo Wild Wings Service Bar #174,Buffalo Wild Wings Grill & Bar,Bar / Tavern,190 W Craig Rd,North Las Vegas,3,A,2019-10-30T00:00:00.000Z,2019-10-30T00:00:00.000Z,Routine Inspection,3,A,'A' Grade,216.0,"(36.2400445,115.142244)",313531,0.0,0.0,36.24004,115.14224
2568,DAHPDJFOM,Wingstop Restaurant Inc #9719,Wingstop Restaurants Inc,Restaurant,2777 W Craig Rd,North Las Vegas,3,A,2019-10-30T00:00:00.000Z,2019-10-30T00:00:00.000Z,Re-inspection,3,A,'A' Grade,2955.0,"(36.2388959,115.178787)",313534,0.0,0.0,36.2389,115.17879
2569,DAMBBQCSL,WHOLE FOODS MARKET - RESTAURANT BAR,Whole Foods Market,Bar / Tavern,6689 S Las Vegas Blvd A,Las Vegas,3,A,2019-10-03T00:00:00.000Z,2019-10-03T00:00:00.000Z,Routine Inspection,3,A,'A' Grade,2955.0,"(36.0676246,115.1742497)",313538,0.0,0.0,36.06762,115.17425
2570,DAR8K9PRL,VDARA PRODUCTION KITCHEN,VDARA,Special Kitchen,2600 W Harmon Ave,Las Vegas,3,A,2019-10-03T00:00:00.000Z,2019-10-03T00:00:00.000Z,Routine Inspection,3,A,'A' Grade,2908.0,"(36.1092406,115.1784884)",313541,0.0,0.0,36.10924,115.17849
2571,DAEZOYPLR,VDARA GARDE MANGER,VDARA,Garde Manger,2600 W Harmon Ave,Las Vegas,0,A,2019-10-03T00:00:00.000Z,2019-10-03T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.1092406,115.1784884)",313545,0.0,0.0,36.10924,115.17849
2572,DAAEHGBW7,SUCRE CONFECTION,SUCRE,Confection,9001 W SAHARA,Las Vegas,0,A,2019-10-03T00:00:00.000Z,2019-10-03T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.1441552,115.137236)",313546,0.0,0.0,36.14416,115.13724
2573,DANEZE9CN,FIREFLY ON PARADISE PORTABLE BAR 2,FIREFLY ON PARADISE,Portable Unit,3824 PARADISE Rd,Las Vegas,0,A,2019-10-03T00:00:00.000Z,2019-10-03T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.1201403,115.1543617)",313548,0.0,0.0,36.12014,115.15436
2574,DA9Z6YV0B,WYNN TAK ROOM RESTAURANT,WYNN HOTEL & CASINO,Restaurant,3131 S Las Vegas Blvd,Las Vegas,0,A,2019-10-03T00:00:00.000Z,2019-10-03T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.1271069,115.1648303)",313549,0.0,0.0,36.12711,115.16483
2575,DAEJKYLI9,GILCREASE ORCHARD PUSF,Gilcrease Orchard,Portable Unit,7810 N Tenaya Way,Las Vegas,0,A,2019-10-03T00:00:00.000Z,2019-10-03T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,2911.0,"(36.3019841,115.2494357)",313550,0.0,0.0,36.30198,115.24944
2576,DAY921U3N,Henderson Little League Concession - Morrell Park,Henderson Little League Concession,Concessions,500 Harris St,Henderson,0,A,2019-10-03T00:00:00.000Z,2019-10-03T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.0332449,114.9701885)",313552,0.0,0.0,36.03324,114.97019
2577,DAY5YQEWW,WYNN BUFFET WAREWASH,WYNN HOTEL & CASINO,Special Kitchen,3131 S Las Vegas Blvd,Las Vegas,0,A,2019-10-03T00:00:00.000Z,2019-10-03T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.1271069,115.1648303)",313553,0.0,0.0,36.12711,115.16483
2578,DA9VQHMHW,MULLS MEAT BBQ,Mulls Meat,Barbeque,3730 Thom Blvd,Las Vegas,0,A,2019-10-03T00:00:00.000Z,2019-10-03T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.2272068,115.2114784)",313554,0.0,0.0,36.22721,115.21148
2579,DAE94KA3J,Concession #8,Orleans Hotel and Casino,Pantry,4500 W Tropicana Ave,Las Vegas,0,A,2019-10-03T00:00:00.000Z,2019-10-03T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.1025498,115.2016926)",313555,0.0,0.0,36.10255,115.20169
